femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,019,99019,Clay (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,12934e76d00d433ad922cf810eee383412aee332,1e39465a-1700-4c5e-a55f-4e3b968598f8
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,031,99031,Duval (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,216d9c997c126a767e267fc78d751c57195bdb29,2720a380-9d14-4cc2-910e-96f9d547b933
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,035,99035,Flagler (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,fb216f777ecbe21c289d5f4722966100a264b517,43ccd830-6cab-43e7-8b96-b3248daff077
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,061,99061,Indian River (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,31c8dfad5762ce4dd8fc19025a978541fce5b9a7,d2abd4ca-ab5b-4bd6-8158-0e2b60d1d861
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,085,99085,Martin (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,562f539a8fe586b2bd470a80af89149ab873ec86,91813351-fd4b-466e-8d81-a9c511efa404
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,086,99086,Miami-Dade (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,eb436f75af6606c1806e4850b6f28eda6b2e206f,47f90614-3974-4645-b347-602e243417ab
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,087,99087,Monroe (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,4f6e366f449aa904e8b49f58c8b5580425d3baec,8c15f544-cb9b-477c-83d3-08a8727a6509
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,089,99089,Nassau (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,949239ea6688c7d65b01bf00ff46af2d74f7cdf1,fb31c10c-c561-4b49-9eea-10861935e2d4
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,093,99093,Okeechobee (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,ce0c1d39aa67cc5440b636628c61408e11603faa,0326cd05-0de9-41b6-9813-600cd9fdabd2
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,095,99095,Orange (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,e14577c5be2a60cb8dc820f15f1ccf599f29e335,14719795-98a4-4c42-9f30-35d7d3ccaaa0
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,097,99097,Osceola (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,3856e15ec1ef8dd8268d6df2a6f83bd7e877bc83,2da1a197-1612-47f6-85eb-1350cfb52d57
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,099,99099,Palm Beach (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,7f72033185283e59531998cb093e49aaea542302,48753dee-20c1-41d6-b4ff-4c11a8bddc0e
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,107,99107,Putnam (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,fbf1a8d3f97da564b50f70b07d4244fcad3ade3c,cc193e9e-cbae-4edb-991a-1234ee36b359
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,109,99109,St. Johns (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,e3381eae1f04799bf8001bd5352ff1f00951be32,21f3d042-34b1-48e6-b044-cba683d855d2
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,111,99111,St. Lucie (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,6c00ccba2c718f4ec54d822786960c23066d8ade,79d430a2-2a8d-4eb8-8db3-4bbe2735105f
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,117,99117,Seminole (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,1a8e16785e7d565a151070efbbd206a90b6a5b14,eb64f9fd-6b47-4e47-ab69-b0b5b3cdafc1
EM-3533-FL,3533,FL,EM,2020-08-01T00:00:00.000Z,2020,Hurricane,HURRICANE ISAIAS,0,0,1,0,2020-07-31T00:00:00.000Z,2020-08-04T00:00:00.000Z,,0,12,127,99127,Volusia (County),20219,,2020072601,4,,2024-08-27T18:22:14.800Z,4f8bf704c78acf2810784ee9dc9508ebda1fb1cd,c4acd97e-5cc9-42e1-bf67-25c8fb720dae
EM-3420-FL,3420,FL,EM,2019-08-31T00:00:00.000Z,2019,Hurricane,HURRICANE DORIAN ,0,0,1,0,2019-08-28T00:00:00.000Z,2019-09-04T00:00:00.000Z,2020-05-28T00:00:00.000Z,1,12,000,6400,Big Cypress Indian Reservation,19074,,2019082401,4,,2024-08-27T18:22:14.800Z,3358b164dc42124cdcf0eb488307bb02c5b1c1bc,683c1d9d-a9df-47ca-826e-2eccf202a72f
EM-3420-FL,3420,FL,EM,2019-08-31T00:00:00.000Z,2019,Hurricane,HURRICANE DORIAN ,0,0,1,0,2019-08-28T00:00:00.000Z,2019-09-04T00:00:00.000Z,2020-05-28T00:00:00.000Z,1,12,000,8550,Brighton Indian Reservation,19074,,2019082401,4,,2024-08-27T18:22:14.800Z,edd3c69968c099dc2d6cda966c4734b2a7f06d84,036c8774-735e-48db-b868-b8772b585811
EM-3420-FL,3420,FL,EM,2019-08-31T00:00:00.000Z,2019,Hurricane,HURRICANE DORIAN ,0,0,1,0,2019-08-28T00:00:00.000Z,2019-09-04T00:00:00.000Z,2020-05-28T00:00:00.000Z,1,12,000,24330,Fort Pierce Indian Reservation,19074,,2019082401,4,,2024-08-27T18:22:14.800Z,2d2f14f79f502e51c958003abf232b0225aa92ab,59978f8a-1de5-4aed-885b-aa0c678dcc33
EM-3420-FL,3420,FL,EM,2019-08-31T00:00:00.000Z,2019,Hurricane,HURRICANE DORIAN ,0,0,1,0,2019-08-28T00:00:00.000Z,2019-09-04T00:00:00.000Z,2020-05-28T00:00:00.000Z,1,12,000,32125,Hollywood Indian Reservation,19074,,2019082401,4,,2024-08-27T18:22:14.800Z,f747d3212dede63cac5b005e562660255560bfbc,bee8377d-ddd2-432c-b574-91696313d9eb
EM-3420-FL,3420,FL,EM,2019-08-31T00:00:00.000Z,2019,Hurricane,HURRICANE DORIAN ,0,0,1,0,2019-08-28T00:00:00.000Z,2019-09-04T00:00:00.000Z,2020-05-28T00:00:00.000Z,1,12,000,33260,Immokalee Indian Reservation,19074,,2019082401,4,,2024-08-27T18:22:14.800Z,eec97ff369455705a8231a8171c088c7014d4118,7fc650fe-483d-46f8-b382-71d52b338a34
EM-3420-FL,3420,FL,EM,2019-08-31T00:00:00.000Z,2019,Hurricane,HURRICANE DORIAN ,0,0,1,0,2019-08-28T00:00:00.000Z,2019-09-04T00:00:00.000Z,2020-05-28T00:00:00.000Z,1,12,000,71038,Tampa Reservation,19074,,2019082401,4,,2024-08-27T18:22:14.800Z,f1f20a004d42c466339c253ddd5cd4aec07f6f52,58c7cbcb-21c8-4d68-abbd-c8e794b74bfd
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,001,99001,Alachua (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,5f550b41fccbe9f905928f6d943310c4fbda5a4b,857d6a96-3c9a-4aae-b748-d9b9a23d5c4f
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,003,99003,Baker (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,faaa51bffc5841194040a035b58c6ff32d9b90cf,0a279d87-3b61-41a4-b398-036619d3cf16
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,005,99005,Bay (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,287b0bbc97a73358e723a023ff68a68bb6beacb1,50413dc0-e8a9-437e-89f0-5a0ee7453d3b
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,007,99007,Bradford (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,8d5204ed64d3d414c8f7162b0a33a566f7759d02,a5d560aa-79e3-4a13-8314-75fdfe1a2e51
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,013,99013,Calhoun (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,0dbd19d9d7e9369a963e5eda71c2af211a1136d2,6ebf33cc-10cd-454f-8fa3-30cd1fa6e9dd
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,017,99017,Citrus (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,72a7a0f25218c6f4e020f367d3f4d9ae99fa0040,6b9edad9-2755-4be7-b855-6931650f66a8
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,023,99023,Columbia (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,9921cac5d1e93ad1b3ddab3174124596fc4943cb,e439d5ec-8d25-4583-a035-d18c53eeb058
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,029,99029,Dixie (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,f24b1cd5793110e1ac4f55d0b823e47ac49698f6,53e0101e-f323-46e8-a5b4-7b256d1a071d
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,033,99033,Escambia (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,bde20e3ce8da3ea5d32ec81d77686e9c81bc2db9,c87b6c42-7d73-427d-b570-99f53bca3cba
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,037,99037,Franklin (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,c31cc0e09042a86d2bceb99bf1b7a4aee5fc152f,ce442685-5466-4b30-b800-0bbffd37c6a6
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,039,99039,Gadsden (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,eb86ede3335b27123a9621dfa497e7139e7218af,5059abdf-80dc-4396-8696-7783da6ed45b
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,041,99041,Gilchrist (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,123591ddbb1c0483eb47d725a8ca2c804d798029,e43b4d85-9622-4f61-9886-75ed00a0f184
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,045,99045,Gulf (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,ab7408ddabc5000fb20f53948478a700f2a0c2a8,d8702dbd-c4a6-4300-9e82-cbe904da9cde
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,047,99047,Hamilton (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,721f508630ab9bd25a26f5a8c6e0cf466bdebd62,0daa8798-37ab-48b6-92e7-9ae7e3258f28
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,053,99053,Hernando (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,b0ff5a13c1891b6c7cac80f1c3a5acb56cbd8323,ec62e3f2-5fa3-4909-8f5e-6e2aa8f3e3bb
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,057,99057,Hillsborough (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,40e4be99e9bde6fa901f03854a94abdd4ec12d42,ac81e0c4-f315-4267-a6f8-900a99da719e
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,059,99059,Holmes (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,758901b1e56061b316716ccc145cf6e1821d37ac,f4226786-8f6a-4c31-bb3a-d26926c8d1c3
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,063,99063,Jackson (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,bcd5e6c0ec5fee9b4c56729d1913e90fdb014b20,4665a9e0-cdb5-46a8-b5e4-193cdf08b47b
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,065,99065,Jefferson (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,ad924fef3a6ab392ee01ed0fbc2b0ba36bff5942,f87d19ec-cd0c-4a91-a9c9-00a9b4ebf191
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,067,99067,Lafayette (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,07b98507afd079c2d426631e0bca166d3ff4d140,207e4a50-ccb9-4989-a906-06e7cedd948c
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,073,99073,Leon (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,295f45fc5fffc4f9981df7248b416b389eab4426,c277a994-5df2-45ac-9715-c506853909c8
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,075,99075,Levy (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,c314142a6bb6dac533f00c41349dd903ad0609a1,cf1b7776-8d86-458c-9e17-04d4232c3161
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,077,99077,Liberty (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,90f879fa879f1ee681e2c9fc52ce5d8fac4426db,e7a45d18-1438-42b4-83f2-e8a35a1626ef
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,079,99079,Madison (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,19818b0e3845f8ee04d740b553a13b9be65d8b30,e2d33b57-be84-4d16-9376-aa6b9148d40e
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,081,99081,Manatee (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,8892afc1fa9118c9b976e54cf7c52be77c011856,ba72c485-b713-4eab-95a1-acccf56ba810
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,091,99091,Okaloosa (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,25d19e08beced5f3af5900262f8a1d8d97263ce5,0906395e-a40f-42e0-b312-7ebcd09b574e
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,101,99101,Pasco (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,5aea44573945abceef477de979c0bff7122208ab,4c4989cb-0479-4c44-a0f2-4fe69e01f231
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,103,99103,Pinellas (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,302a58b04e6eca2461d9ee88e2333e49ca0c25d7,2c7ab508-d5df-4264-a8ce-f5b54e5eb014
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,113,99113,Santa Rosa (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,a43fa049adda4f13748ebd342aae6861815dd671,0c2c30f9-ad9e-4af4-a3eb-6bc9e6ec3d11
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,121,99121,Suwannee (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,712c6866a8f0438e076807385570fa1e567e18d0,7f05b96e-a086-40a7-8c03-e686bd9e941b
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,123,99123,Taylor (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,d7ec78164d28f155f62b3e0726d0be479c21efb6,5a2a2cf2-d713-4b69-a139-1f6d2f9a8217
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,125,99125,Union (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,3a652b70d12e7ba8648569d8648bfd13b998d4e5,07f5ad51-fbb6-4d0e-b174-a77b84ddc230
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,129,99129,Wakulla (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,023917f394eabe7816d3493f9ea3f4a980122b4f,6f051550-d498-459f-b685-7e5fa4efa78c
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,131,99131,Walton (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,59ecf54c77bb598a9c92b829ac43ad9b0f599add,f43e294d-f680-4fe6-bd4a-ad7f16ae7d56
EM-3405-FL,3405,FL,EM,2018-10-09T00:00:00.000Z,2019,Hurricane,HURRICANE MICHAEL,0,0,1,0,2018-10-07T00:00:00.000Z,2018-10-19T00:00:00.000Z,2020-08-13T00:00:00.000Z,0,12,133,99133,Washington (County),18112,,2018100601,4,,2024-08-27T18:22:14.800Z,1e18420731537b87c6c45f29370c911ed92304d9,dda288a2-7bd6-405b-a807-5dfc2c79666c
EM-3395-FL,3395,FL,EM,2017-10-08T00:00:00.000Z,2018,Hurricane,HURRICANE NATE,0,0,1,0,2017-10-07T00:00:00.000Z,2017-10-11T00:00:00.000Z,2023-07-20T00:00:00.000Z,0,12,033,99033,Escambia (County),17124,,2017100401,4,,2024-08-27T18:22:14.800Z,7fad20f6131a4cdbc7c68e8f87e7b5446878db06,28837b61-b330-4056-bd77-4fc8ed3513c8
EM-3395-FL,3395,FL,EM,2017-10-08T00:00:00.000Z,2018,Hurricane,HURRICANE NATE,0,0,1,0,2017-10-07T00:00:00.000Z,2017-10-11T00:00:00.000Z,2023-07-20T00:00:00.000Z,0,12,113,99113,Santa Rosa (County),17124,,2017100401,4,,2024-08-27T18:22:14.800Z,b4d78d7bbe21da9c2c72f51d2827c26bb9f96218,be43bf8a-6fc1-4008-9d2a-e00a08391896
EM-3388-FL,3388,FL,EM,2017-09-08T00:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-04T00:00:00.000Z,2017-10-04T00:00:00.000Z,2018-03-28T00:00:00.000Z,1,12,000,32125,Hollywood Indian Reservation,17101,,2017083101,4,,2024-08-27T18:22:14.800Z,a80725ddd80ae69b6df614642f40b94e59257a1c,edf2d47e-528c-4e6b-b216-d6998bbde036
EM-3385-FL,3385,FL,EM,2017-09-05T00:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-04T00:00:00.000Z,2017-10-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,0,12,001,99001,Alachua (County),17094,,2017083101,4,,2024-08-27T18:22:14.800Z,a2d80c22014fefded5820579a963f3283cf2504f,9c7bf2f9-e6e3-43ad-8a19-19baa92cee73
EM-3385-FL,3385,FL,EM,2017-09-05T00:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-04T00:00:00.000Z,2017-10-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,0,12,003,99003,Baker (County),17094,,2017083101,4,,2024-08-27T18:22:14.800Z,6824987ce823edd31244a6cfe7b0afaaa5a4b962,70d25209-edb0-42f5-b371-25398255a6ce
EM-3385-FL,3385,FL,EM,2017-09-05T00:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-04T00:00:00.000Z,2017-10-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,0,12,005,99005,Bay (County),17094,,2017083101,4,,2024-08-27T18:22:14.800Z,3ada4c59e33e8e63194e17755dc1ab6a576151ca,f4925c72-7800-49db-8ded-a55aecd08d65
EM-3385-FL,3385,FL,EM,2017-09-05T00:00:00.000Z,2017,Hurricane,HURRICANE IRMA,0,0,1,0,2017-09-04T00:00:00.000Z,2017-10-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,0,12,007,99007,Bradford (County),17094,,2017083101,4,,2024-08-27T18:22:14.800Z,efde89616251aaf6e4a3668fca1fcfe1e00936b5,889d6bc0-c5a0-4350-be0b-c65fd9a406ff
